Sample_Index,Time_s,Clean_ADC
383,95.75,-12.2108121877987
384,96,-12.2222003666339
385,96.25,-12.1241983413009
386,96.5,-11.9616372958791
387,96.75,-11.7820412551104
388,97,-11.6329017771413
389,97.25,-11.559143226931
390,97.5,-11.6008777993665
391,97.75,-11.7914980116655
392,98,-12.1561332025789
393,98.25,-12.710505677343
394,98.5,-13.4602460648323
395,98.75,-14.4007436696755
396,99,-15.5175979582073
397,99.25,-16.7876963394765
398,99.5,-18.1808791132126
399,99.75,-19.6620803425091
400,100,-21.19376853683
401,100.25,-22.7384636422435
402,100.5,-24.2610829916801
403,100.75,-25.7308733598461
404,101,-27.1227236720461
405,101.25,-28.4177249981699
406,101.5,-29.6029457545966
407,101.75,-30.6705053527541
408,102,-31.6161361300806
409,102.25,-32.4374975348661
410,102.5,-33.1325314710197
411,102.75,-33.6981192837258
412,103,-34.1292280812776
413,103.25,-34.4186348236016
414,103.5,-34.5572112430898
415,103.75,-34.5346590681515
416,104,-34.3405167341158
417,104.25,-33.9652253476807
418,104.5,-33.4010486197257
419,104.75,-32.6426882765985
420,105,-31.6875140474113
421,105.25,-30.5354180553096
422,105.5,-29.1883852570689
423,105.75,-27.6499251841259
424,106,-25.9245257126569
425,106.25,-24.0172689857625
426,106.5,-21.9337044059435
427,106.75,-19.6800186180813
428,107,-17.2634895342542
429,107.25,-14.693166625241
430,107.5,-11.9806839648034
431,107.75,-9.14108599455559
432,108,-6.19353158443644
433,108.25,-3.16174599038358
434,108.5,-0.0741191088033247
435,108.75,3.03659731700199
436,109,6.13397085254329
437,109.25,9.17885927945017
438,109.5,12.1305438653941
439,109.75,14.9479005423462
440,110,17.5905258210999
441,110.25,20.0197925411072
442,110.5,22.1998573103792
443,110.75,24.0986562656837
444,111,25.6889058537898
445,111.25,26.9490846012713
446,111.5,27.864331338728
447,111.75,28.4271722981647
448,112,28.6379908302317
449,112.25,28.5051756534019
450,112.5,28.0449169427325
451,112.75,27.2806540774642
452,113,26.2422077699908
453,113.25,24.9646503490117
454,113.5,23.4869821825215
455,113.75,21.8506916794745
456,114,20.0982822712902
457,114.25,18.2718518610327
458,114.5,16.4118065784099
459,114.75,14.5557788766864
460,115,12.7377985675961
461,115.25,10.9877354831299
462,115.5,9.33099899026264
463,115.75,7.78845055469007
464,116,6.37646924883828
465,116.25,5.10711129274131
466,116.5,3.98832178909802
467,116.75,3.02418180486676
468,117,2.2151958828097
469,117.25,1.55863500483315
470,117.5,1.04894516201217
471,117.75,0.678216201851963
472,118,0.436688087027873
473,118.25,0.313260598687901
474,118.5,0.295972415422169
475,118.75,0.372425505017572
476,119,0.530145588378545
477,119.25,0.756882182023477
478,119.5,1.04085712631654
479,119.75,1.37096719477216
480,120,1.73693726186764
481,120.25,2.12941107752453
482,120.5,2.53996223333433
483,120.75,2.9610111141401
484,121,3.38564395725809
485,121.25,3.80734479738093
486,121.5,4.21966665463735
487,121.75,4.61588185520523
488,122,4.98866043727328
489,122.25,5.32982808739993
490,122.5,5.6302493052202
491,122.75,5.87986691024714
492,123,6.06790691099473
493,123.25,6.18323204390056
494,123.5,6.21480431215139
495,123.75,6.15220398318664
496,124,5.98615510321895
497,124.25,5.70902543106621
498,124.5,5.31529412657198
499,124.75,4.80200056360548
500,125,4.16918998809308
501,125.25,3.42035180366236
502,125.5,2.56281066549617
503,125.75,1.60799463359226
504,126,0.571485143205394
505,126.25,-0.527239027858504
506,126.5,-1.66541704682847
507,126.75,-2.81798102297127
508,127,-3.95883370193282
509,127.25,-5.06232281340458
510,127.5,-6.1047745901529
511,127.75,-7.0659392176362
512,128,-7.93021253643473
513,128.25,-8.68752759259768
514,128.5,-9.33385068056676
515,128.75,-9.87126182647723
516,129,-10.3076411492067
517,129.25,-10.6560132458666
518,129.5,-10.9336177410555
519,129.75,-11.1607758758991
520,130,-11.3596152293287
521,130.25,-11.5527044775277
522,130.5,-11.7616441260508
523,130.75,-12.0056610451294
524,131,-12.3002640806922
525,131.25,-12.6560312765861
526,131.5,-13.0776107861151
527,131.75,-13.5630219362169
528,132,-14.1033365176311
529,132.25,-14.6828024661282
530,132.5,-15.2794447639328
531,132.75,-15.8661452171691
532,133,-16.4121667402876
533,133.25,-16.8850498786025
534,133.5,-17.2527694063867
535,133.75,-17.4859990102993
536,134,-17.5602996316827
537,134.25,-17.45803385682
538,134.5,-17.169825457901
539,134.75,-16.6954318081348
540,135,-16.0439673571263
541,135.25,-15.2334900959313
542,135.5,-14.2900213105633
543,135.75,-13.2461012227708
544,136,-12.1389902413806
545,136.25,-11.0086181895484
546,136.5,-9.89537674610203
547,136.75,-8.83785495896689
548,137,-7.87063657368477
549,137.25,-7.02230269424149
550,137.5,-6.31379791508498
551,137.75,-5.75730629410375
552,138,-5.355737540807
553,138.25,-5.10284962043844
554,138.5,-4.9839506827205
555,138.75,-4.97705549106481
556,139,-5.05433909253949
557,139.25,-5.18373956887353
558,139.5,-5.33060268043036
559,139.75,-5.45931327252107
560,140,-5.53489904002311
561,140.25,-5.52460718979533
562,140.5,-5.3994424495369
563,140.75,-5.13562642107349
564,141,-4.71590946619866
565,141.25,-4.13065034787958
566,141.5,-3.37858073048176
567,141.75,-2.46718783077268
568,142,-1.41267104758902
569,142.25,-0.239450584114857
570,142.5,1.02077370894138
571,142.75,2.33039349518262
572,143,3.64764599544138
573,143.25,4.92866973015868
574,143.5,6.12974516129696
575,143.75,7.20957595875992
576,144,8.13145696630857
577,144.25,8.86518787717231
578,144.5,9.38862449107397
579,144.75,9.68880314158872
580,145,9.76261668371361
581,145.25,9.61705236277299
582,145.5,9.26901818566885
583,145.75,8.74478645225957
584,146,8.07907670438082
585,146.25,7.31379259086585
586,146.5,6.49642346449138
587,146.75,5.6781246004749
588,147,4.9115003866803
589,147.25,4.24813247764092
590,147.5,3.7359190353854
