Sample_Index,Time_s,Clean_ADC
1009,252.25,-712.774818058945
1010,252.5,-635.568821361214
1011,252.75,-532.811899823763
1012,253,-407.60071543383
1013,253.25,-264.32745993717
1014,253.5,-108.44479323382
1015,253.75,53.8383549652769
1016,254,215.90756905491
1017,254.25,371.115137925944
1018,254.5,513.148174228293
1019,254.75,636.368744579511
1020,255,736.104993736275
1021,255.25,808.876110463482
1022,255.5,852.538612367106
1023,255.75,866.346712335671
1024,256,850.925316239626
1025,256.25,808.160199863246
1026,256.5,741.015697156424
1027,256.75,653.295316887127
1028,257,549.364638438404
1029,257.25,433.858253850834
1030,257.5,311.39314752722
1031,257.75,186.309550673007
1032,258,62.4569187116094
1033,258.25,-56.962563704404
1034,258.5,-169.487108999367
1035,258.75,-273.426196172255
