Sample_Index,Time_s,Clean_ADC
425,106.25,-57.1530667212739
426,106.5,-54.5631381725974
427,106.75,-50.9416822991281
428,107,-46.6250904040794
429,107.25,-41.9266539141625
430,107.5,-37.1268728866539
431,107.75,-32.4662337934054
432,108,-28.1405160270685
433,108.25,-24.2985674901697
434,108.5,-21.0423848352859
435,108.75,-18.4292423537912
436,109,-16.4755364960057
437,109.25,-15.1619554750703
438,109.5,-14.4395526160813
439,109.75,-14.2363043810191
440,110,-14.4637708732078
441,110.25,-15.0235423280688
442,110.5,-15.8132368095688
443,110.75,-16.731895520935
444,111,-17.6846876097537
445,111.25,-18.5868768570334
446,111.5,-19.3670173445459
447,111.75,-19.9693413636989
448,112,-20.3552931677654
449,112.25,-20.5041605900022
450,112.5,-20.4127735427767
451,112.75,-20.0942775045333
452,113,-19.5760468647083
453,113.25,-18.8968671409866
454,113.5,-18.1035745280358
455,113.75,-17.2473858651121
456,114,-16.3801754184865
457,114.25,-15.5509537531173
458,114.5,-14.8027783567107
459,114.75,-14.1702791889178
460,115,-13.6779228432754
461,115.25,-13.3390773286604
462,115.5,-13.1558854660446
463,115.75,-13.119913121061
464,116,-13.2135064132954
465,116.25,-13.4117623989507
466,116.5,-13.6849838891806
467,116.75,-14.0014501349779
468,117,-14.3302976495355
469,117.25,-14.6442809170925
470,117.5,-14.922182075843
471,117.75,-15.1506668905604
472,118,-15.3254380950938
473,118.25,-15.4516062533228
474,118.5,-15.5432700264845
475,118.75,-15.6223620502395
476,119,-15.7168687626481
477,119.25,-15.8585724936604
478,119.5,-16.0804935358422
479,119.75,-16.4142285919362
480,120,-16.8873868294531
481,120.25,-17.5213116165773
482,120.5,-18.329243235808
483,120.75,-19.3150290693545
484,121,-20.472431779369
485,121.25,-21.7850342129434
486,121.5,-23.2267017593705
487,121.75,-24.762542800596
488,122,-26.3503027947365
489,122.25,-27.9421289316612
490,122.5,-29.4866402742063
491,122.75,-30.9312264022548
492,123,-32.2244761242941
493,123.25,-33.3186137582795
494,123.5,-34.1718038671326
495,123.75,-34.7501843735344
496,124,-35.0295053312011
497,124.25,-34.9962826460108
498,124.5,-34.6484148208189
499,124.75,-33.9952476370076
500,125,-33.0571003440842
501,125.25,-31.8642857138865
502,125.5,-30.4556684123932
503,125.75,-28.8768179110078
504,126,-27.1778297927782
505,126.25,-25.4109152965318
506,126.5,-23.6278902836704
507,126.75,-21.8777239000479
508,127,-20.2043244982474
509,127.25,-18.6447372316435
510,127.5,-17.2278985340423
511,127.75,-15.9740367683948
512,128,-14.8947316199862
513,128.25,-13.9935605116113
514,128.5,-13.2671866431121
515,128.75,-12.7066979689604
516,129,-12.2990000120617
517,129.25,-12.0280964978835
518,129.5,-11.8761478190949
519,129.75,-11.824260550827
520,130,-11.8530166052547
521,130.25,-11.9427909045071
522,130.5,-12.073931629291
523,130.75,-12.2268894588085
524,131,-12.3823815861542
525,131.25,-12.521659335583
526,131.5,-12.6269123644621
527,131.75,-12.6817913305743
528,132,-12.6719767509116
529,132.25,-12.585682272392
530,132.5,-12.4139716319547
531,132.75,-12.1507968834838
532,133,-11.7927249077489
533,133.25,-11.3383929182907
534,133.5,-10.7878002260945
535,133.75,-10.1415844543786
536,134,-9.40043583379319
537,134.25,-8.5647739776487
538,134.5,-7.63475730093549
539,134.75,-6.61062997505626
540,135,-5.49334846556298
541,135.25,-4.28537945772859
542,135.5,-2.99153002759921
543,135.75,-1.61966342712464
544,136,-0.181171607931436
545,136.25,1.30888327437145
546,136.5,2.83198882349469
547,136.75,4.36673322091155
548,137,5.88960631831907
549,137.25,7.37594364679208
550,137.5,8.80090674274053
551,137.75,10.1404160617118
552,138,11.3719850924762
553,138.25,12.4754322986819
554,138.5,13.4334626666376
555,138.75,14.2321128570256
556,139,14.8610499879918
557,139.25,15.3137123580713
558,139.5,15.5872860593854
559,139.75,15.6825243299631
560,140,15.6034329761179
561,140.25,15.3568610015659
562,140.5,14.9520476486851
563,140.75,14.4001833836876
564,141,13.7140410828299
565,141.25,12.9077229134473
566,141.5,11.9965472423525
567,141.75,10.9970699327024
568,142,9.92720065680711
569,142.25,8.80634541712842
570,142.5,7.65549023076064
571,142.75,6.49714426197535
572,143,5.3550842987722
573,143.25,4.25388033245542
574,143.5,3.21822323892301
575,143.75,2.27210869384768
576,144,1.43794890674567
577,144.25,0.735684387744475
578,144.5,0.181956432960733
579,144.75,-0.210615350868993
580,145,-0.434021175141314
581,145.25,-0.485296525177803
582,145.5,-0.36679438402528
583,145.75,-0.0862906155061759
584,146,0.343073354045122
585,146.25,0.902998370670767
586,146.5,1.57036769942346
587,146.75,2.31769995539817
588,147,3.11370006616722
589,147.25,3.92390359291472
590,147.5,4.71142219169669
591,147.75,5.43780850719643
592,148,6.06406273970577
593,148.25,6.55179676042444
594,148.5,6.86455321338922
595,148.75,6.96924768321967
596,149,6.83766624047175
597,149.25,6.44791614407021
598,149.5,5.78570380259804
599,149.75,4.84531063615539
600,150,3.63016014445822
601,150.25,2.15291735023651
602,150.5,0.435125245815432
603,150.75,-1.49355467394411
604,151,-3.5963869449047
605,151.25,-5.83076664154007
606,151.5,-8.14947266366753
607,151.75,-10.5018883652623
608,152,-12.8351384498246
609,152.25,-15.095113324214
610,152.5,-17.2273687489254
611,152.75,-19.1779096194867
612,153,-20.8939000379796
613,153.25,-22.3243846463682
614,153.5,-23.4211428566704
615,153.75,-24.1398064665145
616,154,-24.4413364765471
617,154.25,-24.2938770213583
618,154.5,-23.6749013391087
619,154.75,-22.5734650279351
620,155,-20.9923117832071
621,155.25,-18.9495508798073
622,155.5,-16.4796440476364
623,155.75,-13.6334922450539
624,156,-10.4774873535687
625,156.25,-7.09147989128579
626,156.5,-3.5657061627412
627,156.75,0.00318530210407417
628,157,3.51677068800526
629,157.25,6.8798236859899
630,157.5,10.0052287435373
631,157.75,12.818412178694
632,158,15.2608964027867
633,158.25,17.292668768871
634,158.5,18.893190641663
635,158.75,20.0610314295769
636,159,20.8122671131921
637,159.25,21.1779043904065
638,159.5,21.200659238579
639,159.75,20.9314259252946
640,160,20.4257288403706
641,160.25,19.7403771290313
642,160.5,18.9304677937541
643,160.75,18.0468287354834
644,161,17.1339686417568
645,161.25,16.2285991470755
646,161.5,15.3587961460572
647,161.75,14.5438469102968
648,162,13.7947719718989
649,162.25,13.1154200527368
650,162.5,12.5039374257023
651,162.75,11.9543483898959
652,163,11.4579817438037
653,163.25,11.0045452000604
654,163.5,10.5827625914728
655,163.75,10.1806072140405
656,164,9.78525173378731
657,164.25,9.38289379927874
658,164.5,8.95861366249079
659,164.75,8.49639637532043
660,165,7.97942516184796
661,165.25,7.39072943417063
662,165.5,6.71424106983991
663,165.75,5.93626095714353
664,166,5.04725700766317
665,166.25,4.04381400199573
666,166.5,2.93046010455723
667,166.75,1.7210367453241
668,167,0.439283793255278
669,167.25,-0.881609400454985
670,167.5,-2.20059352053609
671,167.75,-3.47141409772974
672,168,-4.6460722365067
673,168.25,-5.67868489047873
674,168.5,-6.5292623118168
675,168.75,-7.16693415785756
676,169,-7.57225627644572
677,169.25,-7.73839140635888
678,169.5,-7.67113756107505
679,169.75,-7.38793456752308
680,170,-6.91608113994027
681,170.25,-6.29043160596812
682,170.5,-5.55082322353916
683,170.75,-4.73943571423825
684,171,-3.89823088440686
685,171.25,-3.06658152930862
686,171.5,-2.27918136227234
687,171.75,-1.5643240559056
688,172,-0.942634574855666
689,172.25,-0.426316581862647
690,172.5,-0.0189424595752651
691,172.75,0.284234037467651
692,173,0.495503238413042
693,173.25,0.633546712512902
694,173.5,0.721992886338733
695,173.75,0.787760399012743
696,174,0.859263688097068
697,174.25,0.964561893506458
698,174.5,1.12954873339745
699,174.75,1.37629737794143
700,175,1.72167811820264
701,175.25,2.17635023677855
702,175.5,2.74419378911857
703,175.75,3.42220020122633
704,176,4.20079412503556
705,176.25,5.06452297871264
706,176.5,5.99303069896941
707,176.75,6.96222869682571
708,177,7.94558556374095
709,177.25,8.91547095712176
710,177.5,9.84450149816793
711,177.75,10.7068427972614
712,178,11.4794207467494
713,178.25,12.1429894670291
714,178.5,12.6829977542503
715,178.75,13.0901961966311
716,179,13.3609375479644
717,179.25,13.497144681418
718,179.5,13.5059508915305
719,179.75,13.39905052589
720,180,13.1918264520619
721,180.25,12.9023383576404
722,180.5,12.5502593705861
723,180.75,12.1558390747522
724,181,11.738952741515
725,181.25,11.3182744995639
726,181.5,10.9105905831947
727,181.75,10.5302510314681
728,182,10.1887467433201
729,182.25,9.8943952670381
730,182.5,9.65212318533214
731,182.75,9.46334320085858
732,183,9.32593576305357
733,183.25,9.2343536850054
734,183.5,9.17987080108025
735,183.75,9.1509921429801
736,184,9.13403492729821
737,184.25,9.11387803899624
738,184.5,9.07486216236419
739,184.75,9.00180197650347
740,185,8.88104651988044
741,185.25,8.70149872720914
742,185.5,8.45548881747719
743,185.75,8.13939752675558
744,186,7.75394861943977
745,186.25,7.30413285247726
746,186.5,6.79877809080567
747,186.75,6.2498299867752
748,187,5.67144330476459
749,187.25,5.07899889671502
750,187.5,4.48815450004407
751,187.75,3.91401297092527
752,188,3.37045661791632
753,188.25,2.86965945371934
754,188.5,2.42175816519874
755,188.75,2.03464299601948
756,189,1.71382410806183
757,189.25,1.46233651704659
758,189.5,1.28066348798724
759,189.75,1.16667845182325
760,190,1.11562284075819
761,190.25,1.12014678770947
762,190.5,1.1704388841404
763,190.75,1.25446057508654
764,191,1.35828349256709
765,191.25,1.4665091428928
766,191.5,1.56273518013059
767,191.75,1.63002481822085
768,192,1.65133703373789
769,192.25,1.60988423335124
770,192.5,1.48939949781378
771,192.75,1.27431649750078
772,193,0.94989120647312
773,193.25,0.502323458384931
774,193.5,-0.0810380054896648
775,193.75,-0.811311556379864
776,194,-1.6974378638915
777,194.25,-2.74523774530202
778,194.5,-3.95620962457529
779,194.75,-5.32618961848271
780,195,-6.8440730707504
781,195.25,-8.49083924659354
782,195.5,-10.2391160854003
783,195.75,-12.0534668427946
784,196,-13.8914849743073
785,196.25,-15.7056666042413
786,196.5,-17.44591407994
787,196.75,-19.0624305107713
788,197,-20.5087090825019
789,197.25,-21.7443095169659
790,197.5,-22.7371462021982
791,197.75,-23.4650801489702
792,198,-23.9166973726977
793,198.25,-24.091255207249
794,198.5,-23.9978718348867
795,198.75,-23.6541115141914
796,199,-23.0841698723481
797,199.25,-22.3168847348141
798,199.5,-21.383787046759
799,199.75,-20.3173673012281
800,200,-19.1496741480009
801,200.25,-17.91129522349
802,200.5,-16.6307078377288
803,200.75,-15.3339389250098
804,201,-14.0444457004583
805,201.25,-12.7831224655333
806,201.5,-11.5683526039904
807,201.75,-10.4160523330403
808,202,-9.33968628222316
809,202.25,-8.35026572943657
810,202.5,-7.456360758939
811,202.75,-6.66416330775829
812,203,-5.97762895547415
813,203.25,-5.39870535771046
814,203.5,-4.92763082044302
815,203.75,-4.56326438058464
816,204,-4.30339438834086
817,204.25,-4.1449696312895
818,204.5,-4.08420718853283
819,204.75,-4.11655380662495
820,205,-4.23650899382896
821,205.25,-4.43735150314383
822,205.5,-4.71083804608375
823,205.75,-5.04695670931946
824,206,-5.43381417562398
825,206.25,-5.85771671327096
826,206.5,-6.3034747120391
827,206.75,-6.75492529593348
828,207,-7.19563283346572
829,207.25,-7.60969780635552
830,207.5,-7.98258480595159
831,207.75,-8.30187418287114
832,208,-8.55785136815309
833,208.25,-8.74387246316879
834,208.5,-8.85647988187783
835,208.75,-8.89527990491735
836,209,-8.86262616563042
837,209.25,-8.76317231483423
838,209.5,-8.6033605073955
839,209.75,-8.39090193252359
840,210,-8.13428719700179
841,210.25,-7.84234507773507
842,210.5,-7.52385351684177
843,210.75,-7.18719880340486
844,211,-6.84007628497935
845,211.25,-6.48922565338707
846,211.5,-6.1401935985038
847,211.75,-5.797116393146
848,212,-5.46251660446047
849,212.25,-5.13711354140593
850,212.5,-4.81965629595194
851,212.75,-4.50679875102663
852,213,-4.19304354291805
853,213.25,-3.87078314598466
854,213.5,-3.53046016054497
855,213.75,-3.1608579282537
856,214,-2.74952100825612
857,214.25,-2.28329650755803
858,214.5,-1.74898306721666
859,214.75,-1.13407306207815
860,215,-0.427572226271132
861,215.25,0.37912370546298
862,215.5,1.2913256416131
863,215.75,2.31016642309803
864,216,3.43179771997339
865,216.25,4.64674687673461
866,216.5,5.93951975324591
867,216.75,7.28853160247089
868,217,8.66643127646542
869,217.25,10.0408565928842
870,217.5,11.3756241311554
871,217.75,12.6323183418253
872,218,13.7722048284326
873,218.25,14.75835310649
874,218.5,15.5578190086194
875,218.75,16.1437128551076
876,219,16.4969743547902
877,219.25,16.6076943312749
878,219.5,16.4758663310724
879,219.75,16.111510660172
880,220,15.5341774720817
881,220.25,14.7718918421684
882,220.5,13.8596434785456
883,220.75,12.8375434424589
884,221,11.7487718850033
885,221.25,10.6374303377514
886,221.5,9.54639780334992
887,221.75,8.51527976585077
888,222,7.57853775379265
889,222.25,6.76389275933446
890,222.5,6.09110134100245
891,222.75,5.57119869789533
892,223,5.20628062320549
893,223.25,4.98985422563869
894,223.5,4.90773099598286
895,223.75,4.93937598863033
896,224,5.05957629084411
897,224.25,5.24026127313319
898,224.5,5.45230203854441
899,224.75,5.6671373192802
900,225,5.85811133812595
901,225.25,6.00145609205619
902,225.5,6.07689659554918
903,225.75,6.06789665737474
904,226,5.96159307820324
905,226.25,5.74848929659379
906,226.5,5.42199753312832
907,226.75,4.97793156974642
908,227,4.41405807328013
909,227.25,3.72980900702149
910,227.5,2.92623794867895
911,227.75,2.00626826013186
912,228,0.975233626439298
913,228.25,-0.158342616258332
914,228.5,-1.38183544942229
915,228.75,-2.67762122215992
916,229,-4.0223659377898
917,229.25,-5.38666580604531
918,229.5,-6.73517626505051
919,229.75,-8.02731027510657
920,230,-9.21851564829247
921,230.25,-10.262067976259
922,230.5,-11.1112548821086
923,230.75,-11.7217897590532
924,231,-12.0542824721971
925,231.25,-12.0766062948887
926,231.5,-11.7660248705049
927,231.75,-11.1109695868113
928,232,-10.1123789812661
929,232.25,-8.78452556527979
930,232.5,-7.15526482547214
931,232.75,-5.26565240693189
932,233,-3.16889530439622
933,233.25,-0.928635587199307
934,233.5,1.38338945710704
935,233.75,3.69021441069479
936,234,5.91289397206065
937,234.25,7.97395046298623
938,234.5,9.80082499874756
939,234.75,11.3291465971055
940,235,12.505660233285
941,235.25,13.290686107826
942,235.5,13.6600061766794
943,235.75,13.6060852435845
944,236,13.1385381151372
945,236.25,12.2837654443937
946,236.5,11.083714064694
947,236.75,9.5937800275673
948,237,7.87995768171487
949,237.25,6.01542679192974
950,237.5,4.07683764753283
951,237.75,2.14058215732644
952,238,0.279320594396284
953,238.25,-1.44102302415052
954,238.5,-2.96366077123932
955,238.75,-4.24267635561932
956,239,-5.24409854937188
957,239.25,-5.9463560721327
958,239.5,-6.34018176783729
959,239.75,-6.42804781992958
960,240,-6.22322257393617
961,240.25,-5.74854438635292
962,240.5,-5.03500674192669
963,240.75,-4.12023954336915
964,241,-3.04695429114611
965,241.25,-1.86139890940061
966,241.5,-0.611845687757854
967,241.75,0.652882364263448
968,242,1.88485167351776
969,242.25,3.0384292274547
970,242.5,4.0716575557458
971,242.75,4.94756690932201
972,243,5.63537675651716
973,243.25,6.11152297149652
974,243.5,6.36044196071717
975,243.75,6.37505027998207
976,244,6.1568771721676
977,244.25,5.71583543669792
978,244.5,5.06964913285743
979,244.75,4.24298877665545
980,245,3.26638844891354
981,245.25,2.17502826073373
982,245.5,1.00745780614786
983,245.75,-0.19568503473729
984,246,-1.39293285765613
985,246.25,-2.54322292467128
986,246.5,-3.60712077082933
987,246.75,-4.54805090544092
988,247,-5.33354236782302
989,247.25,-5.93647404669804
990,247.5,-6.33627180791208
991,247.75,-6.51997282910732
992,248,-6.48304194635304
993,248.25,-6.22981188069612
994,248.5,-5.77343341630918
995,248.75,-5.13526594877795
996,249,-4.34370720812264
