Sample_Index,Time_s,Clean_ADC
1663,415.75,8.38179348003232
1664,416,3.59164111315287
1665,416.25,-1.18029132064133
1666,416.5,-5.80798408144959
1667,416.75,-10.1761234157532
1668,417,-14.1847665319872
1669,417.25,-17.7532273081995
1670,417.5,-20.8229404888125
1671,417.75,-23.3591110024496
1672,418,-25.351038221533
1673,418.25,-26.811111906514
1674,418.5,-27.772588327219
1675,418.75,-28.2863506287589
1676,419,-28.4169211115328
1677,419.25,-28.2380190854307
1678,419.5,-27.8279511002006
1679,419.75,-27.2650916367925
1680,420,-26.6236732009285
1681,420.25,-25.9700630586838
1682,420.5,-25.3596633562999
1683,420.75,-24.8345336811935
1684,421,-24.4218015882039
1685,421.25,-24.132898260725
1686,421.5,-23.9636325396685
1687,421.75,-23.8950938364935
1688,422,-23.895348979412
1689,422.25,-23.9218679670092
1690,422.5,-23.9245805848983
1691,422.75,-23.8494335004699
1692,423,-23.6422881667872
1693,423.25,-23.2529729280443
1694,423.5,-22.6392758137525
1695,423.75,-21.7706377726739
1696,424,-20.6312856769019
1697,424.25,-19.2225424393098
1698,424.5,-17.5640815567789
1699,424.75,-15.693963146658
1700,425,-13.6673943002072
1701,425.25,-11.5542814701541
1702,425.5,-9.43576090474173
1703,425.75,-7.3999788453627
1704,426,-5.53742980520613
1705,426.25,-3.93614831580888
1706,426.5,-2.67700275748526
1707,426.75,-1.82928403520905
1708,427,-1.44674002869194
1709,427.25,-1.56419155303252
1710,427.5,-2.19487614952971
1711,427.75,-3.32869065246296
1712,428,-4.93152443142153
1713,428.25,-6.94587309844267
1714,428.5,-9.29287999048926
1715,428.75,-11.8758595144646
1716,429,-14.5852148809168
1717,429.25,-17.304491834994
1718,429.5,-19.9171431324047
1719,429.75,-22.3134543619211
1720,430,-24.3970311665543
1721,430.25,-26.0902831826515
1722,430.5,-27.3384512061724
1723,430.75,-28.1118847313212
1724,431,-28.4064553658242
1725,431.25,-28.2421618634987
1726,431.5,-27.6601302821626
1727,431.75,-26.718333685372
1728,432,-25.4864490986447
1729,432.25,-24.0403314654682
1730,432.5,-22.4566062260455
1731,432.75,-20.8078532349912
1732,433,-19.1587702636637
1733,433.25,-17.5635721171418
1734,433.5,-16.0647228046382
1735,433.75,-14.6929418142183
1736,434,-13.4682967891306
1737,434.25,-12.402107544564
1738,434.5,-11.4993403895006
1739,434.75,-10.761158290144
1740,435,-10.187302275193
1741,435.25,-9.77800928453335
1742,435.5,-9.53522423256408
1743,435.75,-9.46294310833463
1744,436,-9.56662754442879
1745,436.25,-9.8517489764226
1746,436.5,-10.3216355615958
1747,436.75,-10.9748898108225
1748,437,-11.8027057855493
1749,437.25,-12.7864346803559
1750,437.5,-13.8957268524376
1751,437.75,-15.0875237676068
1752,438,-16.306096373003
1753,438.25,-17.4842389719107
1754,438.5,-18.5456372964159
1755,438.75,-19.4083369459706
1756,439,-19.9891401544477
1757,439.25,-20.2086537415708
1758,439.5,-19.9966074386671
1759,439.75,-19.2969804848071
1760,440,-18.0724442859937
1761,440.25,-16.3076746213505
1762,440.5,-14.0112144556408
1763,440.75,-11.2157571833431
1764,441,-7.97692667633203
1765,441.25,-4.37080442767207
1766,441.5,-0.490557256183307
1767,441.75,3.55746157627381
1768,442,7.6578163367037
1769,442.25,11.6900684531375
1770,442.5,15.5327014034504
1771,442.75,19.0668403689445
1772,443,22.1797645718699
1773,443.25,24.7682281912719
1774,443.5,26.7416028693962
1775,443.75,28.0248423953679
1776,444,28.5612556070507
1777,444.25,28.3150580158605
1778,444.5,27.273652349063
1779,444.75,25.4495584843086
1780,445,22.8818730943013
1781,445.25,19.6370938369087
1782,445.5,15.8091028637499
1783,445.75,11.5180832526146
1784,446,6.90815235996129
1785,446.25,2.14354724959858
1786,446.5,-2.59670660256062
1787,446.75,-7.12557395800265
1788,447,-11.2559983609545
1789,447.25,-14.8096886206493
1790,447.5,-17.6261430314923
1791,447.75,-19.5712628444289
1792,448,-20.5449009284825
1793,448.25,-20.4867709313346
1794,448.5,-19.3802870665582
1795,448.75,-17.25408220244
1796,449,-14.1811297719759
1797,449.25,-10.2755520517012
1798,449.5,-5.68732687317334
1799,449.75,-0.595209461352434
1800,450,4.8017308210564
1801,450.25,10.293499079594
1802,450.5,15.6689975328444
1803,450.75,20.7257903032649
1804,451,25.279343230923
1805,451.25,29.1713087231983
1806,451.5,32.2764625765663
1807,451.75,34.5079336596224
1808,452,35.8204094606873
1809,452.25,36.2110708447715
1810,452.5,35.718125289914
1811,452.75,34.4169724301994
1812,453,32.4142327583219
1813,453.25,29.840068629752
1814,453.5,26.8393903790331
1815,453.75,23.562639871768
1816,454,20.1568633112321
